loyalty_number,salary,clv,redemption_rate,points_balance,active_month_count,inactive_month_count,consecutive_inactive_months,months_since_last_flight,flights_last_3_months,flights_last_6_months,flights_last_12_months,tenure_months,months_since_last_activity,flight_activity_trend,distance_last_3_months,distance_last_6_months,distance_last_12_months,distance_trend,points_last_3_months,points_last_6_months,points_last_12_months,recent_redemption_rate,months_since_last_redemption,cancelled_flag,behavioral_churn,final_churn,salary_missing_flag,gender_Male,education_College,education_Doctor,education_High School or Below,education_Master,marital_status_Married,marital_status_Single,salary_band_Low,salary_band_Medium,salary_band_Unknown,province_British Columbia,province_Manitoba,province_New Brunswick,province_Newfoundland,province_Nova Scotia,province_Ontario,province_Prince Edward Island,province_Quebec,province_Saskatchewan,province_Yukon,loyalty_card_Nova,loyalty_card_Star,clv_band_Low CLV,clv_band_Medium CLV
982202,45384.0,4726.87,0.0,27413,7,17,0,0,11,15,19,11.0,0.0,1.75,19425.0,23893.0,27413.0,3.347582811101164,19425.0,23893.0,27413.0,0.0,999.0,0,0,0,0,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
317001,61809.0,4282.95,0.153509755550572,7549,2,22,0,0,4,4,4,4.0,0.0,0.0,8918.0,8918.0,8918.0,0.0,8918.0,8918.0,8918.0,0.1535097555505718,0.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
273353,98422.0,4873.44,0.0,20742,5,19,0,0,12,17,17,5.0,0.0,1.4,17377.0,20742.0,20742.0,4.164041604754829,17377.0,20742.0,20742.0,0.0,999.0,0,0,0,0,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
833765,74153.0,5225.03,0.0195495567874454,36611,12,12,1,1,6,8,16,55.0,1.0,2.0,7143.0,11391.0,22757.0,0.681497175141243,7143.0,11391.0,22757.0,0.0,8.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
546039,100760.0,4775.48,0.0,47520,13,11,1,1,3,5,13,77.0,1.0,0.5,2226.0,5896.0,16684.0,-0.3934604904632152,2226.0,5896.0,16684.0,0.0,999.0,0,0,0,0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
374345,87262.0,4349.31,0.0236701322297365,77380,17,7,0,0,9,16,23,38.0,0.0,0.2857142857142857,12970.0,27282.0,34326.0,-0.0937674678591391,12970.0,27282.0,34326.0,0.0,7.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
348299,74668.5,4827.78,0.0,0,0,24,24,999,0,0,0,64.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1,1,1,1,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
676676,74668.5,4642.02,0.0,0,0,24,24,999,0,0,0,38.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1,1,1,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True
130326,74668.5,5175.29,0.0186459552839725,34368,10,14,0,0,7,20,26,51.0,0.0,-0.4615384615384615,5555.0,16863.0,28345.0,-0.5087548638132295,5555.0,16863.0,28345.0,0.0387238332443811,0.0,0,0,0,1,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
219413,47673.0,4723.82,0.0322930317591289,59813,14,10,0,0,6,11,19,20.0,0.0,0.2,9403.0,21648.0,27971.0,-0.2320947325438954,9403.0,21648.0,27971.0,0.0,8.0,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
359188,94633.0,5218.34,0.0,14649,4,20,16,16,0,0,0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1,1,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
516329,74668.5,4847.24,0.0250474249982435,55506,12,12,0,0,5,12,21,75.0,0.0,-0.2857142857142857,5968.0,14506.0,31639.0,-0.3010072616537831,5968.0,14506.0,31639.0,0.0,7.0,0,0,0,1,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
432598,67447.0,4576.76,0.0,55453,15,9,1,1,8,13,21,51.0,1.0,0.6,13229.0,17001.0,27281.0,2.507158006362672,13229.0,17001.0,27281.0,0.0,999.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
971902,74668.5,4376.08,0.0,0,0,24,24,999,0,0,0,59.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1,1,1,1,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
708373,57852.0,4169.36,0.0,47709,15,9,0,0,7,14,23,21.0,0.0,0.0,7493.0,13502.0,23654.0,0.2469628889998336,7493.0,13502.0,23654.0,0.0,999.0,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
170585,82675.0,4118.59,0.0079408650641151,50597,15,9,0,0,6,12,17,64.0,0.0,0.0,9632.0,17482.0,23518.0,0.2270063694267516,9632.0,17482.0,23518.0,0.0,15.0,0,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
869743,73236.0,3924.42,0.0,16548,5,19,17,17,0,0,0,25.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1,1,1,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
246775,42956.0,5227.23,0.0,27912,8,16,0,0,7,13,18,14.0,0.0,0.1666666666666666,5433.0,15321.0,23784.0,-0.4505461165048544,5433.0,15321.0,23784.0,0.0,999.0,0,0,0,0,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
908729,74668.5,4949.53,0.0561165608770917,39258,10,14,0,0,2,9,13,28.0,0.0,-0.7142857142857143,1116.0,8387.0,16182.0,-0.8465135469674048,1116.0,8387.0,16182.0,0.0482890187194467,0.0,0,0,0,1,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
472521,74668.5,6265.34,0.0067374473907546,57348,6,5,0,0,13,33,47,9.0,0.0,-0.35,10333.0,21833.0,38492.0,-0.1014782608695652,15499.0,32749.0,57737.0,0.0118782252893218,0.0,0,0,0,1,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
228580,54643.0,4305.79,0.0539724873666479,40437,15,9,0,0,9,13,21,79.0,0.0,1.25,10945.0,18393.0,27549.0,0.4695220193340494,10945.0,18393.0,27549.0,0.0272386233893329,6.0,0,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
638368,114551.0,4334.06,0.0,60912,14,10,1,1,9,17,20,61.0,1.0,0.125,16607.0,32620.0,36748.0,0.0370948604259039,16607.0,32620.0,36748.0,0.0,999.0,0,0,0,0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
204042,76592.0,5067.64,0.0,49817,14,10,0,0,7,13,24,44.0,0.0,0.1666666666666666,10381.0,22205.0,38521.0,-0.1220399188092016,10381.0,22205.0,38521.0,0.0,999.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
216467,90995.0,4083.56,0.0194663676181207,46341,13,11,0,0,3,13,21,53.0,0.0,-0.7,2952.0,20762.0,28225.0,-0.834250421111735,2952.0,20762.0,28225.0,0.0206627492534437,4.0,0,0,0,0,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
869799,79533.0,4111.89,0.0160657575191481,42136,10,14,2,2,4,10,22,45.0,2.0,-0.3333333333333333,2620.0,14794.0,35339.0,-0.784787251519632,2620.0,14794.0,35339.0,0.0465053400027038,4.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
793318,74668.5,4362.77,0.0169122501439789,69987,16,8,0,0,3,6,14,34.0,0.0,0.0,5301.0,10248.0,24942.0,0.0715585203153426,5301.0,10248.0,24942.0,0.0,14.0,0,0,0,1,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
601407,72809.0,4165.17,0.0,56805,10,14,0,0,9,17,26,39.0,0.0,0.125,14499.0,28563.0,42973.0,0.0309300341296928,14499.0,28563.0,42973.0,0.0,999.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
142290,74668.5,2004.35,0.0,105484,6,5,0,0,13,49,55,9.0,0.0,-0.6388888888888888,22971.0,58059.0,70323.0,-0.3453317373461012,34456.0,87088.0,105484.0,0.0,999.0,0,0,0,1,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
508443,93028.0,5182.94,0.0,0,0,24,24,999,0,0,0,40.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1,1,1,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
490984,74668.5,4872.58,0.0306018944773022,62120,14,10,1,1,4,17,19,68.0,1.0,-0.6923076923076923,8713.0,35439.0,37007.0,-0.6739878769737334,8713.0,35439.0,37007.0,0.0438217782668811,1.0,0,0,0,1,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
906623,102546.0,5243.45,0.0338749148987065,52506,12,12,0,0,8,17,27,16.0,0.0,-0.1111111111111111,12280.0,29768.0,47177.0,-0.297804208600183,12280.0,29768.0,47177.0,0.0445780704111797,3.0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
186015,152955.0,3954.34,0.0255408604108387,58870,13,11,1,1,11,16,28,39.0,1.0,1.2,16035.0,20089.0,40363.0,2.955352738036507,16035.0,20089.0,40363.0,0.0768082034944497,0.0,0,0,0,0,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
329587,53939.0,5106.11,0.0075163037470984,53874,11,13,2,2,4,15,20,75.0,2.0,-0.6363636363636364,2396.0,20052.0,31346.0,-0.8642954236520163,2396.0,20052.0,31346.0,0.0203470975463794,2.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
842236,79444.0,5219.89,0.013473951536101,55938,19,5,0,0,3,10,21,45.0,0.0,-0.5714285714285714,3556.0,11699.0,22050.0,-0.5633059069139138,3556.0,11699.0,22050.0,0.0,9.0,0,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
532813,203301.0,5040.78,0.0084370990868613,65696,16,8,0,0,4,12,18,64.0,0.0,-0.5,7298.0,20434.0,30121.0,-0.4444275274056029,7298.0,20434.0,30121.0,0.0,14.0,0,0,0,0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
404426,99696.0,4223.27,0.0344827586206897,40460,12,12,0,0,5,10,18,51.0,0.0,0.0,7084.0,16195.0,30057.0,-0.2224783229063769,7084.0,16195.0,30057.0,0.0,7.0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
265836,64692.0,4364.31,0.0168403483619712,45946,11,13,1,1,11,12,16,66.0,1.0,10.0,21792.0,23110.0,26702.0,15.534142640364188,21792.0,23110.0,26702.0,0.0,18.0,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
482256,71131.0,5170.98,0.0250753304096184,65357,13,11,2,2,6,18,26,27.0,2.0,-0.5,11529.0,35803.0,48901.0,-0.5250473757930296,11529.0,35803.0,48901.0,0.0,8.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
692097,92598.0,5039.44,0.0,0,0,24,24,999,0,0,0,48.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1,1,1,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
566343,74668.5,4548.29,0.0,0,0,24,24,999,0,0,0,60.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1,1,1,1,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
440967,79731.0,4766.94,0.0545343462784891,35593,12,12,0,0,11,16,20,61.0,0.0,1.2,17036.0,23191.0,28507.0,1.7678310316815598,17036.0,23191.0,28507.0,0.0266913889008667,0.0,0,0,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
502534,85221.0,4901.89,0.0065595766091461,53310,15,9,0,0,6,13,19,52.0,0.0,-0.1428571428571428,10374.0,22870.0,28370.0,-0.1698143405889884,10374.0,22870.0,28370.0,0.0,22.0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
998090,51427.0,4389.28,0.0319323255909221,47263,16,8,3,3,1,7,21,29.0,3.0,-0.8333333333333334,1090.0,9080.0,26137.0,-0.8635794743429287,1090.0,9080.0,26137.0,0.0935022026431718,6.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
263080,74668.5,3886.5,0.0090165216031688,38028,12,12,0,0,6,8,15,55.0,0.0,2.0,6364.0,9493.0,21376.0,1.0338766379034836,6364.0,9493.0,21376.0,0.0,8.0,0,0,0,1,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
530978,187913.0,4980.19,0.0291713261095901,50353,17,7,2,2,4,15,27,51.0,2.0,-0.6363636363636364,4906.0,13109.0,31077.0,-0.4019261245885651,4906.0,13109.0,31077.0,0.0,7.0,0,0,0,0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
283747,74668.5,4389.95,0.038343705122068,60267,15,9,1,1,7,20,26,32.0,1.0,-0.4615384615384615,14013.0,25029.0,30655.0,0.2720588235294117,14013.0,25029.0,30655.0,0.0536577570018778,3.0,0,0,0,1,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
127400,74668.5,3914.72,0.014062749693709,37018,12,12,2,2,4,11,19,54.0,2.0,-0.4285714285714285,3704.0,14857.0,26018.0,-0.6678920469828745,3704.0,14857.0,26018.0,0.0,23.0,0,0,0,1,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
430228,92213.0,4995.21,0.0219286319796548,61150,17,7,0,0,13,17,29,76.0,0.0,2.25,15849.0,19925.0,36580.0,2.888370951913641,15849.0,19925.0,36580.0,0.0,16.0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
467182,102347.0,4160.02,0.0274211369967474,62495,15,9,2,2,6,18,24,60.0,2.0,-0.5,8193.0,22771.0,30161.0,-0.4379887501714913,8193.0,22771.0,30161.0,0.0418514777567959,3.0,1,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
890753,74668.5,4025.1,0.0185133024351522,38330,9,15,1,1,5,13,23,15.0,1.0,-0.375,6575.0,23539.0,39053.0,-0.6124145248762084,6575.0,23539.0,39053.0,0.0,12.0,0,0,0,1,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
133324,62527.0,5759.91,0.0038149819301584,232923,9,2,0,0,25,69,93,8.0,0.0,-0.4318181818181818,44853.0,116417.0,155877.0,-0.3732463249678609,67279.0,174625.0,233815.0,0.0028174659985683,2.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
134717,74668.5,2379.74,0.0130977594471073,53121,5,6,1,1,6,18,23,8.0,1.0,-0.5,8724.0,29000.0,35884.0,-0.5697376208325113,13086.0,43500.0,53826.0,0.0162068965517241,4.0,0,0,0,1,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
244032,88871.0,4798.24,0.0257768739519783,54613,12,12,1,1,8,10,20,26.0,1.0,3.0,12186.0,15454.0,26176.0,2.7288861689106487,12186.0,15454.0,26176.0,0.0488546654587809,2.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
553936,53465.0,4170.69,0.0,0,0,24,24,999,0,0,0,48.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1,1,1,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
268128,47663.0,4177.88,0.0125033085872018,78347,17,7,2,2,3,13,28,71.0,2.0,-0.7,4176.0,26581.0,56768.0,-0.8136130328051774,4176.0,26581.0,56768.0,0.0,19.0,0,0,0,0,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
958224,76159.0,4330.39,0.0064322025106338,67039,15,9,0,0,6,6,18,36.0,0.0,0.0,12305.0,12305.0,30604.0,0.0,12305.0,12305.0,30604.0,0.0,20.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
238119,75980.0,3906.67,0.0078216009319354,77506,15,9,0,0,8,14,28,67.0,0.0,0.3333333333333333,10290.0,24984.0,45305.0,-0.2997141690485913,10290.0,24984.0,45305.0,0.0,9.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
742002,74668.5,3915.8,0.0099411307341997,53481,10,14,1,1,3,7,15,31.0,1.0,-0.25,5905.0,14417.0,30515.0,-0.3062734962406015,5905.0,14417.0,30515.0,0.0372476936949434,4.0,0,0,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
654890,51468.0,5065.49,0.0178695381329536,55181,16,8,0,0,8,12,20,61.0,0.0,1.0,10276.0,15181.0,28428.0,1.0950050968399592,10276.0,15181.0,28428.0,0.0,13.0,0,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
923293,86793.0,3985.55,0.0162154943818081,51569,15,9,0,0,4,4,11,30.0,0.0,0.0,6251.0,6251.0,16774.0,0.0,6251.0,6251.0,16774.0,0.0,11.0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
780631,92131.0,4331.46,0.0,4362,1,23,0,0,3,3,3,1.0,0.0,0.0,4362.0,4362.0,4362.0,0.0,4362.0,4362.0,4362.0,0.0,999.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
521384,71069.0,4472.33,0.0,52051,15,9,0,0,6,11,23,35.0,0.0,0.2,7778.0,15498.0,32298.0,0.0075129533678756,7778.0,15498.0,32298.0,0.0,999.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
830024,74668.5,4362.77,0.029289016618768,38843,13,11,1,1,4,11,19,44.0,1.0,-0.4285714285714285,3248.0,10802.0,23330.0,-0.570029123643103,3248.0,10802.0,23330.0,0.1084984262173671,1.0,0,0,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
709550,103558.0,4928.0,0.0223319661839792,58401,16,8,1,1,6,11,23,77.0,1.0,0.2,11098.0,15460.0,30284.0,1.5442457588262266,11098.0,15460.0,30284.0,0.0448253557567917,6.0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
127590,80927.0,4582.9,0.0094440867138871,55380,15,9,0,0,8,14,25,20.0,0.0,0.3333333333333333,8288.0,22076.0,39808.0,-0.3988975921090804,8288.0,22076.0,39808.0,0.0239173763362928,6.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
198424,74668.5,4863.54,0.019942352729238,54403,14,10,0,0,6,10,22,54.0,0.0,0.5,3839.0,8491.0,31125.0,-0.1747635425623387,3839.0,8491.0,31125.0,0.0,12.0,0,0,0,1,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
289177,55909.0,4525.28,0.0231516923005544,42109,12,12,0,0,4,9,20,48.0,0.0,-0.2,6060.0,12689.0,28332.0,-0.0858349675667521,6060.0,12689.0,28332.0,0.0418472692883599,4.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
355331,74668.5,4145.02,0.0345517075901784,72426,17,7,0,0,7,11,20,65.0,0.0,0.75,10058.0,17946.0,32889.0,0.2751014198782961,10058.0,17946.0,32889.0,0.0377242839630001,5.0,0,0,0,1,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
344180,74668.5,4502.67,0.0123176763380903,31352,11,13,1,1,3,10,18,17.0,1.0,-0.5714285714285714,3348.0,9530.0,24862.0,-0.4584276933031381,3348.0,9530.0,24862.0,0.0,14.0,0,0,0,1,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
812282,95167.0,5191.45,0.0044299719243337,86523,17,7,0,0,9,19,28,56.0,0.0,-0.1,12522.0,34909.0,45899.0,-0.4406575244561576,12522.0,34909.0,45899.0,0.0110286745538399,1.0,0,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
481450,74135.0,5073.28,0.0,5348,1,23,0,0,4,4,4,2.0,0.0,0.0,5348.0,5348.0,5348.0,0.0,5348.0,5348.0,5348.0,0.0,999.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
639510,74668.5,4518.02,0.017155197937893,56432,15,9,2,2,4,15,25,72.0,2.0,-0.6363636363636364,4079.0,18649.0,31649.0,-0.7200411805078929,4079.0,18649.0,31649.0,0.0,15.0,0,0,0,1,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True
529098,74668.5,3974.86,0.0456407890809432,35171,10,14,1,1,7,16,24,14.0,1.0,-0.2222222222222222,11230.0,25877.0,36853.0,-0.2332900935345122,11230.0,25877.0,36853.0,0.0469528925300459,2.0,0,0,0,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
161437,80191.0,4940.51,0.0084542323348293,66500,15,9,0,0,6,13,19,70.0,0.0,-0.1428571428571428,12018.0,21766.0,28060.0,0.2328682806729585,12018.0,21766.0,28060.0,0.0,16.0,0,0,0,0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
999143,58473.0,4861.37,0.0,0,0,24,24,999,0,0,0,41.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1,1,1,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
226176,74668.5,5121.56,0.0,0,0,24,24,999,0,0,0,40.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1,1,1,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
450979,74668.5,4541.26,0.0050389524283109,60026,13,11,0,0,4,9,21,1.0,0.0,-0.2,6832.0,16047.0,35307.0,-0.2586001085187194,6832.0,16047.0,35307.0,0.0,11.0,0,0,0,1,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
757634,80892.0,5178.7,0.0218049848534837,65228,15,9,0,0,8,18,30,32.0,0.0,-0.2,15321.0,28891.0,41482.0,0.1290346352247605,15321.0,28891.0,41482.0,0.01720258904157,2.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
582861,95061.0,4984.62,0.0,37048,12,12,0,0,9,10,19,18.0,0.0,8.0,13272.0,14085.0,26593.0,15.324723247232471,13272.0,14085.0,26593.0,0.0,999.0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
484718,76367.0,4089.46,0.0329405127562214,61710,16,8,1,1,3,11,19,78.0,1.0,-0.625,2839.0,19502.0,29945.0,-0.8296225169537298,2839.0,19502.0,29945.0,0.0274843605784022,5.0,0,0,0,0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
945014,95061.0,4984.62,0.0217157390198572,50005,9,15,2,2,6,16,21,17.0,2.0,-0.4,12032.0,28520.0,39739.0,-0.2702571567200388,12032.0,28520.0,39739.0,0.0210378681626928,3.0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
352834,58212.0,4582.69,0.0060763888888888,50380,11,13,0,0,10,13,28,16.0,0.0,2.333333333333333,13498.0,17836.0,42096.0,2.111572153065929,13498.0,17836.0,42096.0,0.0172684458398744,1.0,0,0,0,0,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
508854,74668.5,5049.12,0.0079604721383475,68666,18,6,1,1,9,20,31,79.0,1.0,-0.1818181818181818,10498.0,30361.0,46668.0,-0.4714796355031969,10498.0,30361.0,46668.0,0.0,19.0,0,0,0,1,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
747304,62030.0,4617.84,0.0259445519019987,37769,8,16,0,0,7,10,20,77.0,0.0,1.3333333333333333,9878.0,15551.0,35935.0,0.7412303895646043,9878.0,15551.0,35935.0,0.0,8.0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
202585,74668.5,5088.69,0.0523106463582345,36523,13,11,0,0,4,4,9,33.0,0.0,0.0,5690.0,5690.0,13501.0,0.0,5690.0,5690.0,13501.0,0.189103690685413,0.0,0,0,0,1,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
324707,74668.5,4572.04,0.0198088124860466,48295,12,12,0,0,4,12,18,69.0,0.0,-0.5,4893.0,19887.0,25134.0,-0.6736694677871149,4893.0,19887.0,25134.0,0.0238346658621209,0.0,0,0,0,1,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
144514,49618.0,3864.78,0.0314931164201446,49174,13,11,1,1,3,9,21,30.0,1.0,-0.5,4744.0,16604.0,37159.0,-0.6,4744.0,16604.0,37159.0,0.0658877378944832,1.0,0,0,0,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
